Dates,VIX Index,SPX Index
8/19/2014,12.21,1981.6
8/20/2014,11.78,1986.51
8/21/2014,11.76,1992.37
8/22/2014,11.47,1988.4
8/25/2014,11.7,1997.92
8/26/2014,11.63,2000.02
8/27/2014,11.78,2000.12
8/28/2014,12.05,1996.74
8/29/2014,11.98,2003.37
9/1/2014,11.98,2003.37
9/2/2014,12.25,2002.28
9/3/2014,12.36,2000.72
9/4/2014,12.64,1997.65
9/5/2014,12.09,2007.71
9/8/2014,12.66,2001.54
9/9/2014,13.5,1988.44
9/10/2014,12.88,1995.69
9/11/2014,12.8,1997.45
9/12/2014,13.31,1985.54
9/15/2014,14.12,1984.13
9/16/2014,12.73,1998.98
9/17/2014,12.65,2001.57
9/18/2014,12.03,2011.36
9/19/2014,12.11,2010.4
9/22/2014,13.69,1994.29
9/23/2014,14.93,1982.77
9/24/2014,13.27,1998.3
9/25/2014,15.64,1965.99
9/26/2014,14.85,1982.85
9/29/2014,15.98,1977.8
9/30/2014,16.31,1972.29
10/1/2014,16.71,1946.16
10/2/2014,16.16,1946.17
10/3/2014,14.55,1967.9
10/6/2014,15.46,1964.82
10/7/2014,17.2,1935.1
10/8/2014,15.11,1968.89
10/9/2014,18.76,1928.21
10/10/2014,21.24,1906.13
10/13/2014,24.64,1874.74
10/14/2014,22.79,1877.7
10/15/2014,26.25,1862.49
10/16/2014,25.2,1862.76
10/17/2014,21.99,1886.76
10/20/2014,18.57,1904.01
10/21/2014,16.08,1941.28
10/22/2014,17.87,1927.11
10/23/2014,16.53,1950.82
10/24/2014,16.11,1964.58
10/27/2014,16.04,1961.63
10/28/2014,14.39,1985.05
10/29/2014,15.15,1982.3
10/30/2014,14.52,1994.65
10/31/2014,14.03,2018.05
11/3/2014,14.73,2017.81
11/4/2014,14.89,2012.1
11/5/2014,14.17,2023.57
11/6/2014,13.67,2031.21
11/7/2014,13.12,2031.92
11/10/2014,12.67,2038.26
11/11/2014,12.92,2039.68
11/12/2014,13.02,2038.25
11/13/2014,13.79,2039.33
11/14/2014,13.31,2039.82
11/17/2014,13.99,2041.32
11/18/2014,13.86,2051.8
11/19/2014,13.96,2048.72
11/20/2014,13.58,2052.75
11/21/2014,12.9,2063.5
11/24/2014,12.62,2069.41
11/25/2014,12.25,2067.03
11/26/2014,12.07,2072.83
11/27/2014,12.07,2072.83
11/28/2014,13.33,2067.56
12/1/2014,14.29,2053.44
12/2/2014,12.85,2066.55
12/3/2014,12.47,2074.33
12/4/2014,12.38,2071.92
12/5/2014,11.82,2075.37
12/8/2014,14.21,2060.31
12/9/2014,14.89,2059.82
12/10/2014,18.53,2026.14
12/11/2014,20.08,2035.33
12/12/2014,21.08,2002.33
12/15/2014,20.42,1989.63
12/16/2014,23.57,1972.74
12/17/2014,19.44,2012.89
12/18/2014,16.81,2061.23
12/19/2014,16.49,2070.65
12/22/2014,15.25,2078.54
12/23/2014,14.8,2082.17
12/24/2014,14.37,2081.88
12/25/2014,14.37,2081.88
12/26/2014,14.5,2088.77
12/29/2014,15.06,2090.57
12/30/2014,15.92,2080.35
12/31/2014,19.2,2058.9
1/1/2015,19.2,2058.9
1/2/2015,17.79,2058.2
1/5/2015,19.92,2020.58
1/6/2015,21.12,2002.61
1/7/2015,19.31,2025.9
1/8/2015,17.01,2062.14
1/9/2015,17.55,2044.81
1/12/2015,19.6,2028.26
1/13/2015,20.56,2023.03
1/14/2015,21.48,2011.27
1/15/2015,22.39,1992.67
1/16/2015,20.95,2019.42
1/19/2015,20.95,2019.42
1/20/2015,19.89,2022.55
1/21/2015,18.85,2032.12
1/22/2015,16.4,2063.15
1/23/2015,16.66,2051.82
1/26/2015,15.52,2057.09
1/27/2015,17.22,2029.55
1/28/2015,20.44,2002.16
1/29/2015,18.76,2021.25
1/30/2015,20.97,1994.99
2/2/2015,19.43,2020.85
2/3/2015,17.33,2050.03
2/4/2015,18.33,2041.51
2/5/2015,16.85,2062.52
2/6/2015,17.29,2055.47
2/9/2015,18.55,2046.74
2/10/2015,17.23,2068.59
2/11/2015,16.96,2068.53
2/12/2015,15.34,2088.48
2/13/2015,14.69,2096.99
2/16/2015,14.69,2096.99
2/17/2015,15.8,2100.34
2/18/2015,15.45,2099.68
2/19/2015,15.29,2097.45
2/20/2015,14.3,2110.3
2/23/2015,14.56,2109.66
2/24/2015,13.69,2115.48
2/25/2015,13.84,2113.86
2/26/2015,13.91,2110.74
2/27/2015,13.34,2104.5
3/2/2015,13.04,2117.39
3/3/2015,13.86,2107.78
3/4/2015,14.23,2098.53
3/5/2015,14.04,2101.04
3/6/2015,15.2,2071.26
3/9/2015,15.06,2079.43
3/10/2015,16.69,2044.16
3/11/2015,16.87,2040.24
3/12/2015,15.42,2065.95
3/13/2015,16,2053.4
3/16/2015,15.61,2081.19
3/17/2015,15.66,2074.28
3/18/2015,13.97,2099.5
3/19/2015,14.07,2089.27
3/20/2015,13.02,2108.1
3/23/2015,13.41,2104.42
3/24/2015,13.62,2091.5
3/25/2015,15.44,2061.05
3/26/2015,15.8,2056.15
3/27/2015,15.07,2061.02
3/30/2015,14.51,2086.24
3/31/2015,15.29,2067.89
4/1/2015,15.11,2059.69
4/2/2015,14.67,2066.96
4/3/2015,14.67,2066.96
4/6/2015,14.74,2080.62
4/7/2015,14.78,2076.33
4/8/2015,13.98,2081.9
4/9/2015,13.09,2091.18
4/10/2015,12.58,2102.06
4/13/2015,13.94,2092.43
4/14/2015,13.67,2095.84
4/15/2015,12.84,2106.63
4/16/2015,12.6,2104.99
4/17/2015,13.89,2081.18
4/20/2015,13.3,2100.4
4/21/2015,13.25,2097.29
4/22/2015,12.71,2107.96
4/23/2015,12.48,2112.93
4/24/2015,12.29,2117.69
4/27/2015,13.12,2108.92
4/28/2015,12.41,2114.76
4/29/2015,13.39,2106.85
4/30/2015,14.55,2085.51
5/1/2015,12.7,2108.29
5/4/2015,12.85,2114.49
5/5/2015,14.31,2089.46
5/6/2015,15.15,2080.15
5/7/2015,15.13,2088
5/8/2015,12.86,2116.1
5/11/2015,13.85,2105.33
5/12/2015,13.86,2099.12
5/13/2015,13.76,2098.48
5/14/2015,12.74,2121.1
5/15/2015,12.38,2122.73
5/18/2015,12.73,2129.2
5/19/2015,12.85,2127.83
5/20/2015,12.88,2125.85
5/21/2015,12.11,2130.82
5/22/2015,12.13,2126.06
5/25/2015,12.13,2126.06
5/26/2015,14.06,2104.2
5/27/2015,13.27,2123.48
5/28/2015,13.31,2120.79
5/29/2015,13.84,2107.39
6/1/2015,13.97,2111.73
6/2/2015,14.24,2109.6
6/3/2015,13.66,2114.07
6/4/2015,14.71,2095.84
6/5/2015,14.21,2092.83
6/8/2015,15.29,2079.28
6/9/2015,14.47,2080.15
6/10/2015,13.22,2105.2
6/11/2015,12.85,2108.86
6/12/2015,13.78,2094.11
6/15/2015,15.39,2084.43
6/16/2015,14.81,2096.29
6/17/2015,14.5,2100.44
6/18/2015,13.19,2121.24
6/19/2015,13.96,2109.99
6/22/2015,12.74,2122.85
6/23/2015,12.11,2124.2
6/24/2015,13.26,2108.58
6/25/2015,14.01,2102.31
6/26/2015,14.02,2101.49
6/29/2015,18.85,2057.64
6/30/2015,18.23,2063.11
7/1/2015,16.09,2077.42
7/2/2015,16.79,2076.78
7/3/2015,16.79,2076.78
7/6/2015,17.01,2068.76
7/7/2015,16.09,2081.34
7/8/2015,19.66,2046.68
7/9/2015,19.97,2051.31
7/10/2015,16.83,2076.62
7/13/2015,13.9,2099.6
7/14/2015,13.37,2108.95
7/15/2015,13.23,2107.4
7/16/2015,12.11,2124.29
7/17/2015,11.95,2126.64
7/20/2015,12.25,2128.28
7/21/2015,12.22,2119.21
7/22/2015,12.12,2114.15
7/23/2015,12.64,2102.15
7/24/2015,13.74,2079.65
7/27/2015,15.6,2067.64
7/28/2015,13.44,2093.25
7/29/2015,12.5,2108.57
7/30/2015,12.13,2108.63
7/31/2015,12.12,2103.84
8/3/2015,12.56,2098.04
8/4/2015,13,2093.32
8/5/2015,12.51,2099.84
8/6/2015,13.77,2083.56
8/7/2015,13.39,2077.57
8/10/2015,12.23,2104.18
8/11/2015,13.71,2084.07
8/12/2015,13.61,2086.05
8/13/2015,13.49,2083.39
8/14/2015,12.83,2091.54
8/17/2015,13.02,2102.44
8/18/2015,13.79,2096.92
8/19/2015,15.25,2079.61
8/20/2015,19.14,2035.73
8/21/2015,28.03,1970.89
8/24/2015,40.74,1893.21
8/25/2015,36.02,1867.61
8/26/2015,30.32,1940.51
8/27/2015,26.1,1987.66
8/28/2015,26.05,1988.87
8/31/2015,28.43,1972.18
9/1/2015,31.4,1913.85
9/2/2015,26.09,1948.86
9/3/2015,25.61,1951.13
9/4/2015,27.8,1921.22
9/7/2015,27.8,1921.22
9/8/2015,24.9,1969.41
9/9/2015,26.23,1942.04
9/10/2015,24.37,1952.29
9/11/2015,23.2,1961.05
9/14/2015,24.25,1953.03
9/15/2015,22.54,1978.09
9/16/2015,21.35,1995.31
9/17/2015,21.14,1990.2
9/18/2015,22.28,1958.03
9/21/2015,20.14,1966.97
9/22/2015,22.44,1942.74
9/23/2015,22.13,1938.76
9/24/2015,23.47,1932.24
9/25/2015,23.62,1931.34
9/28/2015,27.63,1881.77
9/29/2015,26.83,1884.09
9/30/2015,24.5,1920.03
10/1/2015,22.55,1923.82
10/2/2015,20.94,1951.36
10/5/2015,19.54,1987.05
10/6/2015,19.4,1979.92
10/7/2015,18.4,1995.83
10/8/2015,17.42,2013.43
10/9/2015,17.08,2014.89
10/12/2015,16.17,2017.46
10/13/2015,17.67,2003.69
10/14/2015,18.03,1994.24
10/15/2015,16.05,2023.86
10/16/2015,15.05,2033.11
10/19/2015,14.98,2033.66
10/20/2015,15.75,2030.77
10/21/2015,16.7,2018.94
10/22/2015,14.45,2052.51
10/23/2015,14.46,2075.15
10/26/2015,15.29,2071.18
10/27/2015,15.43,2065.89
10/28/2015,14.33,2090.35
10/29/2015,14.61,2089.41
10/30/2015,15.07,2079.36
11/2/2015,14.15,2104.05
11/3/2015,14.54,2109.79
11/4/2015,15.51,2102.31
11/5/2015,15.05,2099.93
11/6/2015,14.33,2099.2
11/9/2015,16.52,2078.58
11/10/2015,15.29,2081.72
11/11/2015,16.06,2075
11/12/2015,18.37,2045.97
11/13/2015,20.08,2023.04
11/16/2015,18.16,2053.19
11/17/2015,18.84,2050.44
11/18/2015,16.85,2083.58
11/19/2015,16.99,2081.24
11/20/2015,15.47,2089.17
11/23/2015,15.62,2086.59
11/24/2015,15.93,2089.14
11/25/2015,15.19,2088.87
11/26/2015,15.19,2088.87
11/27/2015,15.12,2090.11
11/30/2015,16.13,2080.41
12/1/2015,14.67,2102.63
12/2/2015,15.91,2079.51
12/3/2015,18.11,2049.62
12/4/2015,14.81,2091.69
12/7/2015,15.84,2077.07
12/8/2015,17.6,2063.59
12/9/2015,19.61,2047.62
12/10/2015,19.34,2052.23
12/11/2015,24.39,2012.37
12/14/2015,22.73,2021.94
12/15/2015,20.95,2043.41
12/16/2015,17.86,2073.07
12/17/2015,18.94,2041.89
12/18/2015,20.7,2005.55
12/21/2015,18.7,2021.15
12/22/2015,16.6,2038.97
12/23/2015,15.57,2064.29
12/24/2015,15.74,2060.99
12/25/2015,15.74,2060.99
12/28/2015,16.91,2056.5
12/29/2015,16.08,2078.36
12/30/2015,17.29,2063.36
12/31/2015,18.21,2043.94
1/1/2016,18.21,2043.94
1/4/2016,20.7,2012.66
1/5/2016,19.34,2016.71
1/6/2016,20.59,1990.26
1/7/2016,24.99,1943.09
1/8/2016,27.01,1922.03
1/11/2016,24.3,1923.67
1/12/2016,22.47,1938.68
1/13/2016,25.22,1890.28
1/14/2016,23.95,1921.84
1/15/2016,27.02,1880.33
1/18/2016,27.02,1880.33
1/19/2016,26.05,1881.33
1/20/2016,27.59,1859.33
1/21/2016,26.69,1868.99
1/22/2016,22.34,1906.9
1/25/2016,24.15,1877.08
1/26/2016,22.5,1903.63
1/27/2016,23.11,1882.95
1/28/2016,22.42,1893.36
1/29/2016,20.2,1940.24
2/1/2016,19.98,1939.38
2/2/2016,21.98,1903.03
2/3/2016,21.65,1912.53
2/4/2016,21.84,1915.45
2/5/2016,23.38,1880.05
2/8/2016,26,1853.44
2/9/2016,26.54,1852.21
2/10/2016,26.29,1851.86
2/11/2016,28.14,1829.08
2/12/2016,25.4,1864.78
2/15/2016,25.4,1864.78
2/16/2016,24.11,1895.58
2/17/2016,22.31,1926.82
2/18/2016,21.64,1917.83
2/19/2016,20.53,1917.78
2/22/2016,19.38,1945.5
2/23/2016,20.98,1921.27
2/24/2016,20.72,1929.8
2/25/2016,19.11,1951.7
2/26/2016,19.81,1948.05
2/29/2016,20.55,1932.23
3/1/2016,17.7,1978.35
3/2/2016,17.09,1986.45
3/3/2016,16.7,1993.4
3/4/2016,16.86,1999.99
3/7/2016,17.35,2001.76
3/8/2016,18.67,1979.26
3/9/2016,18.34,1989.26
3/10/2016,18.05,1989.57
3/11/2016,16.5,2022.19
3/14/2016,16.92,2019.64
3/15/2016,16.84,2015.93
3/16/2016,14.99,2027.22
3/17/2016,14.44,2040.59
3/18/2016,14.02,2049.58
3/21/2016,13.79,2051.6
3/22/2016,14.17,2049.8
3/23/2016,14.94,2036.71
3/24/2016,14.74,2035.94
3/25/2016,14.74,2035.94
3/28/2016,15.24,2037.05
3/29/2016,13.82,2055.01
3/30/2016,13.56,2063.95
3/31/2016,13.95,2059.74
4/1/2016,13.1,2072.78
4/4/2016,14.12,2066.13
4/5/2016,15.42,2045.17
4/6/2016,14.09,2066.66
4/7/2016,16.16,2041.91
4/8/2016,15.36,2047.6
4/11/2016,16.26,2041.99
4/12/2016,14.85,2061.72
4/13/2016,13.84,2082.42
4/14/2016,13.72,2082.78
4/15/2016,13.62,2080.73
4/18/2016,13.35,2094.34
4/19/2016,13.24,2100.8
4/20/2016,13.28,2102.4
4/21/2016,13.95,2091.48
4/22/2016,13.22,2091.58
4/25/2016,14.08,2087.79
4/26/2016,13.96,2091.7
4/27/2016,13.77,2095.15
4/28/2016,15.22,2075.81
4/29/2016,15.7,2065.3
5/2/2016,14.68,2081.43
5/3/2016,15.6,2063.37
5/4/2016,16.05,2051.12
5/5/2016,15.91,2050.63
5/6/2016,14.72,2057.14
5/9/2016,14.57,2058.69
5/10/2016,13.63,2084.39
5/11/2016,14.69,2064.46
5/12/2016,14.41,2064.11
5/13/2016,15.04,2046.61
5/16/2016,14.68,2066.66
5/17/2016,15.57,2047.21
5/18/2016,15.95,2047.63
5/19/2016,16.33,2040.04
5/20/2016,15.2,2052.32
5/23/2016,15.82,2048.04
5/24/2016,14.42,2076.06
5/25/2016,13.9,2090.54
5/26/2016,13.43,2090.1
5/27/2016,13.12,2099.06
5/30/2016,13.12,2099.06
5/31/2016,14.19,2096.96
6/1/2016,14.2,2099.33
6/2/2016,13.63,2105.26
6/3/2016,13.47,2099.13
6/6/2016,13.65,2109.41
6/7/2016,14.05,2112.13
6/8/2016,14.08,2119.12
6/9/2016,14.64,2115.48
6/10/2016,17.03,2096.07
6/13/2016,20.97,2079.06
6/14/2016,20.5,2075.32
6/15/2016,20.14,2071.5
6/16/2016,19.37,2077.99
6/17/2016,19.41,2071.22
6/20/2016,18.37,2083.25
6/21/2016,18.48,2088.9
6/22/2016,21.17,2085.45
6/23/2016,17.25,2113.32
6/24/2016,25.76,2037.41
6/27/2016,23.85,2000.54
6/28/2016,18.75,2036.09
6/29/2016,16.64,2070.77
6/30/2016,15.63,2098.86
7/1/2016,14.77,2102.95
7/4/2016,14.77,2102.95
7/5/2016,15.58,2088.55
7/6/2016,14.96,2099.73
7/7/2016,14.76,2097.9
7/8/2016,13.2,2129.9
7/11/2016,13.54,2137.16
7/12/2016,13.55,2152.14
7/13/2016,13.04,2152.43
7/14/2016,12.82,2163.75
7/15/2016,12.67,2161.74
7/18/2016,12.44,2166.89
7/19/2016,11.97,2163.78
7/20/2016,11.77,2173.02
7/21/2016,12.74,2165.17
7/22/2016,12.02,2175.03
7/25/2016,12.87,2168.48
7/26/2016,13.05,2169.18
7/27/2016,12.83,2166.58
7/28/2016,12.72,2170.06
7/29/2016,11.87,2173.6
8/1/2016,12.44,2170.84
8/2/2016,13.37,2157.03
8/3/2016,12.86,2163.79
8/4/2016,12.42,2164.25
8/5/2016,11.39,2182.87
8/8/2016,11.5,2180.89
8/9/2016,11.66,2181.74
8/10/2016,12.05,2175.49
8/11/2016,11.68,2185.79
8/12/2016,11.55,2184.05
8/15/2016,11.81,2190.15
8/16/2016,12.64,2178.15
8/17/2016,12.19,2182.22
8/18/2016,11.43,2187.02
8/19/2016,11.34,2183.87
8/22/2016,12.27,2182.64
8/23/2016,12.38,2186.9
8/24/2016,13.45,2175.44
8/25/2016,13.63,2172.47
8/26/2016,13.65,2169.04
8/29/2016,12.94,2180.38
8/30/2016,13.12,2176.12
8/31/2016,13.42,2170.95
9/1/2016,13.48,2170.86
9/2/2016,11.98,2179.98
9/5/2016,11.98,2179.98
9/6/2016,12.02,2186.48
9/7/2016,11.94,2186.16
9/8/2016,12.51,2181.3
9/9/2016,17.5,2127.81
9/12/2016,15.16,2159.04
9/13/2016,17.85,2127.02
9/14/2016,18.14,2125.77
9/15/2016,16.3,2147.26
9/16/2016,15.37,2139.16
9/19/2016,15.53,2139.12
9/20/2016,15.92,2139.76
9/21/2016,13.3,2163.12
9/22/2016,12.02,2177.18
9/23/2016,12.29,2164.69
9/26/2016,14.5,2146.1
9/27/2016,13.1,2159.93
9/28/2016,12.39,2171.37
9/29/2016,14.02,2151.13
9/30/2016,13.29,2168.27
10/3/2016,13.57,2161.2
10/4/2016,13.63,2150.49
10/5/2016,12.99,2159.73
10/6/2016,12.84,2160.77
10/7/2016,13.48,2153.74
10/10/2016,13.38,2163.66
10/11/2016,15.36,2136.73
10/12/2016,15.91,2139.18
10/13/2016,16.69,2132.55
10/14/2016,16.12,2132.98
10/17/2016,16.21,2126.5
10/18/2016,15.28,2139.6
10/19/2016,14.41,2144.29
10/20/2016,13.75,2141.34
10/21/2016,13.34,2141.16
10/24/2016,13.02,2151.33
10/25/2016,13.46,2143.16
10/26/2016,14.24,2139.43
10/27/2016,15.36,2133.04
10/28/2016,16.19,2126.41
10/31/2016,17.06,2126.15
11/1/2016,18.56,2111.72
11/2/2016,19.32,2097.94
11/3/2016,22.08,2088.66
11/4/2016,22.51,2085.18
11/7/2016,18.71,2131.52
11/8/2016,18.74,2139.56
11/9/2016,14.38,2163.26
11/10/2016,14.74,2167.48
11/11/2016,14.17,2164.45
11/14/2016,14.48,2164.2
11/15/2016,13.37,2180.39
11/16/2016,13.72,2176.94
11/17/2016,13.35,2187.12
11/18/2016,12.85,2181.9
11/21/2016,12.42,2198.18
11/22/2016,12.41,2202.94
11/23/2016,12.43,2204.72
11/24/2016,12.43,2204.72
11/25/2016,12.34,2213.35
11/28/2016,13.15,2201.72
11/29/2016,12.9,2204.66
11/30/2016,13.33,2198.81
12/1/2016,14.07,2191.08
12/2/2016,14.12,2191.95
12/5/2016,12.14,2204.71
12/6/2016,11.79,2212.23
12/7/2016,12.22,2241.35
12/8/2016,12.64,2246.19
12/9/2016,11.75,2259.53
12/12/2016,12.64,2256.96
12/13/2016,12.72,2271.72
12/14/2016,13.19,2253.28
12/15/2016,12.79,2262.03
12/16/2016,12.2,2258.07
12/19/2016,11.71,2262.53
12/20/2016,11.45,2270.76
12/21/2016,11.27,2265.18
12/22/2016,11.43,2260.96
12/23/2016,11.44,2263.79
12/26/2016,11.44,2263.79
12/27/2016,11.99,2268.88
12/28/2016,12.95,2249.92
12/29/2016,13.37,2249.26
12/30/2016,14.04,2238.83
1/2/2017,14.04,2238.83
1/3/2017,12.85,2257.83
1/4/2017,11.85,2270.75
1/5/2017,11.67,2269
1/6/2017,11.32,2276.98
1/9/2017,11.56,2268.9
1/10/2017,11.49,2268.9
1/11/2017,11.26,2275.32
1/12/2017,11.54,2270.44
1/13/2017,11.23,2274.64
1/16/2017,11.23,2274.64
1/17/2017,11.87,2267.89
1/18/2017,12.48,2271.89
1/19/2017,12.78,2263.69
1/20/2017,11.54,2271.31
1/23/2017,11.77,2265.2
1/24/2017,11.07,2280.07
1/25/2017,10.81,2298.37
1/26/2017,10.63,2296.68
1/27/2017,10.58,2294.69
1/30/2017,11.88,2280.9
1/31/2017,11.99,2278.87
2/1/2017,11.81,2279.55
2/2/2017,11.93,2280.85
2/3/2017,10.97,2297.42
2/6/2017,11.37,2292.56
2/7/2017,11.29,2293.08
2/8/2017,11.45,2294.67
2/9/2017,10.88,2307.87
2/10/2017,10.85,2316.1
2/13/2017,11.07,2328.25
2/14/2017,10.74,2337.58
2/15/2017,11.97,2349.25
2/16/2017,11.76,2347.22
2/17/2017,11.49,2351.16
2/20/2017,11.49,2351.16
2/21/2017,11.57,2365.38
2/22/2017,11.74,2362.82
2/23/2017,11.71,2363.81
2/24/2017,11.47,2367.34
2/27/2017,12.09,2369.75
2/28/2017,12.92,2363.64
3/1/2017,12.54,2395.96
3/2/2017,11.81,2381.92
3/3/2017,10.96,2383.12
3/6/2017,11.24,2375.31
3/7/2017,11.45,2368.39
3/8/2017,11.86,2362.98
3/9/2017,12.3,2364.87
3/10/2017,11.66,2372.6
3/13/2017,11.35,2373.47
3/14/2017,12.3,2365.45
3/15/2017,11.63,2385.26
3/16/2017,11.21,2381.38
3/17/2017,11.28,2378.25
3/20/2017,11.34,2373.47
3/21/2017,12.47,2344.02
3/22/2017,12.81,2348.45
3/23/2017,13.12,2345.96
3/24/2017,12.96,2343.98
3/27/2017,12.5,2341.59
3/28/2017,11.53,2358.57
3/29/2017,11.42,2361.13
3/30/2017,11.54,2368.06
3/31/2017,12.37,2362.72
4/3/2017,12.38,2358.84
4/4/2017,11.79,2360.16
4/5/2017,12.89,2352.95
4/6/2017,12.39,2357.49
4/7/2017,12.87,2355.54
4/10/2017,14.05,2357.16
4/11/2017,15.07,2353.78
4/12/2017,15.77,2344.93
4/13/2017,15.96,2328.95
4/14/2017,15.96,2328.95
4/17/2017,14.66,2349.01
4/18/2017,14.42,2342.19
4/19/2017,14.93,2338.17
4/20/2017,14.15,2355.84
4/21/2017,14.63,2348.69
4/24/2017,10.84,2374.15
4/25/2017,10.76,2388.61
4/26/2017,10.85,2387.45
4/27/2017,10.36,2388.77
4/28/2017,10.82,2384.2
5/1/2017,10.11,2388.33
5/2/2017,10.59,2391.17
5/3/2017,10.68,2388.13
5/4/2017,10.46,2389.52
5/5/2017,10.57,2399.29
5/8/2017,9.77,2399.38
